city,lat,lon
Tokyo,139.71954,35.69686
Tokyo,139.702,35.72018
Tokyo,,
Tokyo,139.6973178,35.7007776
Tokyo,2.058272,48.796679
Tokyo,139.69258,35.71879
Tokyo,139.71774460591615,35.7027944
Tokyo,2.058272,48.796679
Tokyo,,
Tokyo,139.71774460591615,35.7027944
Tokyo,139.699597,35.699683
Tokyo,139.70352,35.69355
Tokyo,139.70352,35.69355
Tokyo,,
Tokyo,139.70924085141525,35.68966875
Tokyo,,
Tokyo,139.70352,35.69355
Tokyo,,
Tokyo,139.718399,35.688
Tokyo,76.244179,9.963312
Tokyo,139.70352,35.69355
Tokyo,139.70352,35.69355
Tokyo,139.785754,35.716781
Tokyo,139.6976589,35.6945433
Tokyo,139.687983,35.688926
Tokyo,139.69385,35.696157
Tokyo,139.687983,35.688926
Tokyo,139.69385,35.696157
Tokyo,139.691619,35.692782
Tokyo,139.691619,35.692782
Tokyo,139.6976589,35.6945433
Tokyo,80.613433,16.447781
Tokyo,139.70924085141525,35.68966875
Tokyo,139.70626,35.6906011
Tokyo,139.7031183,35.6952491
Tokyo,139.69385,35.696157
Tokyo,76.244179,9.963312
Tokyo,139.40256,35.40623
Tokyo,139.71774460591615,35.7027944
Tokyo,139.70352,35.69355
Tokyo,139.699049,35.704733
Tokyo,139.6973178,35.7007776
Tokyo,139.6922316,35.7019537
Tokyo,139.6973178,35.7007776
Tokyo,139.6922316,35.7019537
Tokyo,139.72293,35.69022
Tokyo,139.6973178,35.7007776
Tokyo,139.70352,35.69355
Tokyo,-83.131962,42.246381
Tokyo,139.6973178,35.7007776
Tokyo,139.6973178,35.7007776
Tokyo,139.71552,35.69352
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.70352,35.69355
Tokyo,139.70352,35.69355
Tokyo,139.69771,35.70425
Tokyo,139.71552,35.69352
Tokyo,139.72293,35.69022
Tokyo,139.695991,35.706734
Tokyo,76.244179,9.963312
Tokyo,139.70352,35.69355
Tokyo,139.739794,35.703411
Tokyo,139.706532,35.6990825
Tokyo,139.6973178,35.7007776
Tokyo,139.276688,35.382168
Tokyo,,
Tokyo,,
Tokyo,139.699597,35.699683
Tokyo,139.70352,35.69355
Tokyo,139.40256,35.40623
Tokyo,139.71774460591615,35.7027944
Tokyo,139.73657,35.59558
Tokyo,139.7352,35.70011
Tokyo,139.748936,35.61486
Tokyo,139.75034,35.61034
Tokyo,139.74002,35.60195
Tokyo,139.72607,35.62677
Tokyo,139.743791,35.612717
Tokyo,137.00762,35.299907
Tokyo,139.74626,35.62098
Tokyo,,
Tokyo,-0.313679,51.062782
Tokyo,139.511832,35.687042
Tokyo,-74.084496,4.594605
Tokyo,139.762305,35.742555
Tokyo,,
Tokyo,139.7812,35.72957
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,139.77043,35.74597
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,21.14877,55.897367
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.7802595,35.711354400000005
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.7787347,35.711068100000006
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,-95.8546,40.39195
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.707898,35.73469
Tokyo,139.707898,35.73469
Tokyo,139.707898,35.73469
Tokyo,139.707898,35.73469
Tokyo,138.51438,35.23191
Tokyo,138.51438,35.23191
Tokyo,139.707898,35.73469
Tokyo,,
Tokyo,76.244179,9.963312
Tokyo,,
Tokyo,,
Tokyo,,
Tokyo,139.708613,35.737778
Tokyo,138.51438,35.23191
Tokyo,138.51438,35.23191
Tokyo,139.728375,35.732454
Tokyo,139.74035,35.73372
Tokyo,139.71926,35.7389
Tokyo,138.51438,35.23191
Tokyo,138.51438,35.23191
Tokyo,,
Tokyo,139.71926,35.7389
Tokyo,,
Tokyo,139.83169,35.70868
Tokyo,-103.336352,25.525072
Tokyo,4.842847,45.759121
Tokyo,140.26835,35.41925
Tokyo,139.80939,35.71046
Tokyo,139.80191925,35.70823685
Tokyo,4.842847,45.759121
Tokyo,139.8128761,35.7042952
Tokyo,76.244179,9.963312
Tokyo,71.807653,40.370975
Tokyo,139.816105,35.70049
Tokyo,139.807798,35.709295
Tokyo,139.8075918,35.7088119
Tokyo,139.810469,35.695614
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,139.80405,35.70129
Tokyo,139.798353,35.705433
Tokyo,,
Tokyo,139.79837565000003,35.706531
Tokyo,,
Tokyo,,
Tokyo,76.244179,9.963312
Tokyo,139.799948,35.709429
Tokyo,139.80405,35.70129
Tokyo,139.82832,35.7272
Tokyo,4.842847,45.759121
Tokyo,67.025528,24.911183
Tokyo,139.799948,35.709429
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.7038,35.66918
Tokyo,4.842847,45.759121
Tokyo,139.70129,35.65578
Tokyo,135.49905,34.68432
Tokyo,4.842847,45.759121
Tokyo,76.244179,9.963312
Tokyo,,
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.666244,35.641001
Tokyo,139.666244,35.641001
Tokyo,,
Tokyo,139.631701,35.646126
Tokyo,139.65889,35.6179
Tokyo,139.67185,35.63314
Tokyo,139.631701,35.646126
Tokyo,139.67801,35.59196
Tokyo,139.734292,35.578185
Tokyo,139.73303,35.55758
Tokyo,139.72513,35.55437
Tokyo,139.717125,35.564427
Tokyo,139.734292,35.578185
Tokyo,139.369315,36.294013
Tokyo,139.3434351,35.6771077
Tokyo,139.334106,36.266421
Tokyo,139.73333,35.56667
Tokyo,138.36667,36.75
Tokyo,139.760787,35.719244
Tokyo,,
Tokyo,130.746193,33.770664
Tokyo,76.244179,9.963312
Tokyo,139.667254,35.683521
Tokyo,139.6279,35.43933
Tokyo,,
Tokyo,139.731408,35.663812
Tokyo,139.66234018748597,35.68518255
Tokyo,141.16667,41.4
Tokyo,139.7542,35.65654
Tokyo,139.731408,35.663812
Tokyo,141.16667,41.4
Tokyo,4.842847,45.759121
Tokyo,139.73750298332544,35.67637925
Tokyo,139.7355246533385,35.6711873
Tokyo,76.244179,9.963312
Tokyo,139.737075,35.675809
Tokyo,139.74433,35.62875
Tokyo,139.7355246533385,35.6711873
Tokyo,141.16667,41.4
Tokyo,139.754057,35.638596
Tokyo,139.7352409,35.6525087
Tokyo,139.716215,35.665705
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.745335,35.658614
Tokyo,4.842847,45.759121
Tokyo,139.80232,35.68633
Tokyo,141.16667,41.4
Tokyo,139.81191,35.68144
Tokyo,139.704678,35.667843
Tokyo,139.80232,35.68633
Tokyo,139.83438,35.68977
Tokyo,139.793451,35.671272
Tokyo,137.423671,34.750637
Tokyo,,
Tokyo,139.81189,35.68631
Tokyo,139.83438,35.68977
Tokyo,139.758225,35.734679
Tokyo,139.71486,35.7732
Tokyo,,
Tokyo,139.76699,35.73899
Tokyo,139.7301851,35.7619189
Tokyo,139.757772,35.765641
Tokyo,139.708179,35.768234
Tokyo,139.722061,35.776043
Tokyo,76.244179,9.963312
Tokyo,139.7357,35.76509
Tokyo,139.723336,35.7855026
Tokyo,139.74753,35.74358
Tokyo,139.868015,35.7685355
Tokyo,139.8711008,35.7689263
Tokyo,139.76699,35.73899
Tokyo,139.84767,35.73366
Tokyo,139.8633652,35.7489573
Tokyo,139.85,35.73333
Tokyo,139.85,35.73333
Tokyo,139.8633652,35.7489573
Tokyo,139.70654,35.74364
Tokyo,139.65972,35.77553
Tokyo,129.53793,33.33502
Tokyo,139.69873,35.76123
Tokyo,,
Tokyo,139.68763,35.75355
Tokyo,139.79625,35.67183
Tokyo,,
Tokyo,139.79625,35.67183
Tokyo,139.6849049772756,35.7741883
Tokyo,139.65972,35.77553
Tokyo,139.70927,35.75118
Tokyo,139.78741,35.68408
Tokyo,139.88484,35.72648
Tokyo,139.70927,35.75118
Tokyo,76.244179,9.963312
Tokyo,139.78741,35.68408
Tokyo,139.7628171,35.6718725
Tokyo,76.244179,9.963312
Tokyo,139.77786,35.68758
Tokyo,139.77544,35.68887
Tokyo,139.77544,35.68887
Tokyo,139.774174,35.671238
Tokyo,139.749069,35.684072
Tokyo,139.7861,35.68704
Tokyo,139.749069,35.684072
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.77736,35.69982
Tokyo,76.244179,9.963312
Tokyo,,
Tokyo,139.77699,35.69409
Tokyo,-115.109526,36.261678
Tokyo,4.842847,45.759121
Tokyo,139.74769,35.69465
Tokyo,139.77023,35.69409
Tokyo,139.77699,35.69409
Tokyo,4.842847,45.759121
Tokyo,139.7963,35.74125
Tokyo,139.753263,35.786058
Tokyo,130.89975,33.8678
Tokyo,139.7956,35.79357
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.75751,35.80837
Tokyo,,
Tokyo,139.76916,35.78724
Tokyo,76.244179,9.963312
Tokyo,130.89975,33.8678
Tokyo,139.6755198,35.6908488
Tokyo,139.7701164,35.8056634
Tokyo,,
Tokyo,139.76498,35.79347
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,,
Tokyo,139.78157,35.74234
Tokyo,139.82832,35.7272
Tokyo,139.78741,35.68408
Tokyo,4.842847,45.759121
Tokyo,139.728711,35.764782
Tokyo,,
Tokyo,139.8192,35.74579
Tokyo,139.699049,35.704733
Tokyo,4.842847,45.759121
Tokyo,139.80232,35.68633
Tokyo,139.70924085141525,35.68966875
Tokyo,139.70352,35.69355
Tokyo,139.7355246533385,35.6711873
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.699597,35.699683
Tokyo,139.6990749,35.6883635
Tokyo,4.842847,45.759121
Tokyo,139.71774460591615,35.7027944
Tokyo,139.72607,35.62677
Tokyo,139.84869,35.71337
Tokyo,78.05795,20.44626
Tokyo,139.80401,35.69414
Tokyo,139.84869,35.71337
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.699049,35.704733
Tokyo,-56.250757,-34.846488
Tokyo,139.781846,35.697025
Tokyo,139.60066,38.45617
Tokyo,139.7355246533385,35.6711873
Tokyo,84.35582,20.15165
Tokyo,4.842847,45.759121
Tokyo,139.7237,35.62606
Tokyo,139.7024,35.72807
Tokyo,4.842847,45.759121
Tokyo,-74.082509,4.590614
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,140.26835,35.41925
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.717125,35.564427
Tokyo,139.717125,35.564427
Tokyo,139.734292,35.578185
Tokyo,139.71406,35.57148
Tokyo,139.73303,35.55758
Tokyo,139.673814,35.712936
Tokyo,139.64344,35.76443
Tokyo,139.85,35.73333
Tokyo,,
Tokyo,139.85,35.73333
Tokyo,139.864297,35.6838309
Tokyo,139.7861,35.68704
Tokyo,139.85647,35.7254
Tokyo,139.77623,35.67181
Tokyo,139.9458,35.6846
Tokyo,139.707898,35.73469
Tokyo,4.842847,45.759121
Tokyo,-82.42843,27.078454
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.80191925,35.70823685
Tokyo,139.71587,35.61515
Tokyo,139.718399,35.688
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,141.16667,41.4
Tokyo,139.70924085141525,35.68966875
Tokyo,139.7314079,35.6638117
Tokyo,139.717125,35.564427
Tokyo,4.842847,45.759121
Tokyo,139.643828,35.62538
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.83169,35.70868
Tokyo,-74.405282,41.467089
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.699597,35.699683
Tokyo,139.80405,35.70129
Tokyo,139.70352,35.69355
Tokyo,4.842847,45.759121
Tokyo,139.2994,36.2522
Tokyo,139.7357,35.76509
Tokyo,139.6895016,35.7382844
Tokyo,4.842847,45.759121
Tokyo,139.806049,35.731976
Tokyo,139.818878,35.699738
Tokyo,141.16667,41.4
Tokyo,139.70203138222908,35.695363650000004
Tokyo,76.244179,9.963312
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,-86.983648,34.614315
Tokyo,5.214308,52.386589
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.60488,35.6696
Tokyo,4.842847,45.759121
Tokyo,139.647338,35.701639
Tokyo,139.70352,35.69355
Tokyo,4.842847,45.759121
Tokyo,139.707898,35.73469
Tokyo,-103.336074,25.524832
Tokyo,139.8070711,35.7162679
Tokyo,4.842847,45.759121
Tokyo,139.6755,35.66878
Tokyo,141.16667,41.4
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.691619,35.692782
Tokyo,139.715109,35.732662
Tokyo,4.842847,45.759121
Tokyo,139.699049,35.704733
Tokyo,139.512313,35.685237
Tokyo,139.72046,35.61106
Tokyo,2.058272,48.796679
Tokyo,139.71774460591615,35.7027944
Tokyo,139.78185,35.6814
Tokyo,139.7069,35.78489
Tokyo,139.78166264150548,35.7112869
Tokyo,4.842847,45.759121
Tokyo,139.687983,35.688926
Tokyo,139.80519,35.66483
Tokyo,139.80545,35.74416
Tokyo,4.842847,45.759121
Tokyo,130.69516,32.7961
Tokyo,4.842847,45.759121
Tokyo,141.16667,41.4
Tokyo,4.842847,45.759121
Tokyo,139.697856,35.6944
Tokyo,-74.027517,4.73123
Tokyo,139.7210464,35.7782533
Tokyo,139.987894,36.105617
Tokyo,139.77043,35.74597
Tokyo,139.7117937,35.6856663
Tokyo,139.65831,35.7347
Tokyo,4.842847,45.759121
Tokyo,139.70352,35.69355
Tokyo,16.659258,49.489061
Tokyo,-99.612548,42.510468
Tokyo,139.8178,35.7222
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.7723185,35.7348714
Tokyo,,
Tokyo,139.717125,35.564427
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.740442,35.583712
Tokyo,139.78166264150548,35.7112869
Tokyo,139.75751,35.80837
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,22.953975,40.620848
Tokyo,4.842847,45.759121
Tokyo,139.70352,35.69355
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.699049,35.704733
Tokyo,139.734292,35.578185
Tokyo,139.6863482,35.714067
Tokyo,139.73833,35.68321
Tokyo,139.66131,35.65369
Tokyo,139.731408,35.663812
Tokyo,4.842847,45.759121
Tokyo,139.7725918,35.6680848
Tokyo,139.70352,35.69355
Tokyo,4.842847,45.759121
Tokyo,139.70626,35.6906011
Tokyo,139.334106,36.266421
Tokyo,,
Tokyo,4.842847,45.759121
Tokyo,139.704953,35.671096
Tokyo,139.85647,35.7254
Tokyo,4.842847,45.759121
Tokyo,139.69385,35.696157
Tokyo,4.842847,45.759121
Tokyo,-99.283196,42.167004
Tokyo,139.80232,35.68633
Tokyo,139.71774460591615,35.7027944
Tokyo,138.51438,35.23191
Tokyo,139.7714317,35.6787943
Tokyo,139.704316,35.694409
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,139.71406,35.57148
Tokyo,139.74162,35.55738
Tokyo,139.7603276,35.6545922
Tokyo,49.144466,55.698358
Tokyo,139.7375371958827,35.676368049999994
Tokyo,139.80939,35.71046
Tokyo,4.842847,45.759121
Tokyo,141.16667,41.4
Tokyo,139.7628171,35.6718725
Tokyo,4.842847,45.759121
Tokyo,139.73044,35.63212
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,,
Tokyo,139.7396451,35.7337673
Tokyo,139.773902,35.62786
Tokyo,4.842847,45.759121
Tokyo,139.6755198,35.6908488
Tokyo,139.76916,35.69143
Tokyo,139.70352,35.69355
Tokyo,139.6469767,35.7113431
Tokyo,140.26835,35.41925
Tokyo,4.842847,45.759121
Tokyo,139.768847,35.696802
Tokyo,13.509213,43.62049
Tokyo,139.72857,35.63682
Tokyo,4.842847,45.759121
Tokyo,4.842847,45.759121
Tokyo,-65.970714,18.398798
Tokyo,139.70352,35.69355
Tokyo,139.745452,35.548062
Tokyo,4.842847,45.759121
Tokyo,139.7593,35.7319576
Tokyo,139.712183,35.647038
Tokyo,141.16667,41.4
Tokyo,4.842847,45.759121
Tokyo,139.79615,35.75444
London,-0.19869188054219739,51.4189419
London,-0.2051957,51.5640692
London,-0.2822189,51.5849785
London,-0.129654,51.49689
London,-0.18944,51.494149
London,-0.089878,51.513263
London,-0.18586335819252786,51.512781399999994
London,-0.150131,51.516392
London,-0.1278925,51.4410189
London,-0.180296,51.499159
London,-0.1251767,51.5113082
London,-0.1934024,51.4751495
London,-0.0613169,51.5147454
London,-0.1210163,51.4463449
London,-0.04138,51.5282292
London,-0.0612049,51.4699017
London,-0.082798,51.51049
London,-0.036768438471025,51.52450865
London,-0.081053,51.509181
London,-0.1276474,51.5073219
London,-0.1647051,51.4314498
London,-0.2048078241200845,51.54085255
London,-0.1180862,51.5457513
London,-0.072581,51.515189
London,-0.1692054,51.466061
London,-0.141012,51.499172
London,,
London,-0.0787945662368627,51.42007955
London,0.2440552,51.8758992
London,-0.2045062,51.5759595
London,-0.2337817,51.4627874
London,-0.15870506717339275,51.49475675
London,-0.1848004043281924,51.5015609
London,-0.09831219884899284,51.503903050000005
London,-0.140574,51.507933
London,-0.1458643,51.4919683
London,-0.1466145,51.512411
London,-0.14231393987739216,51.50768775
London,-0.075939,51.598349
London,-0.1921665731930963,51.494520800000004
London,-0.1377012567426542,51.4903342
London,-0.0713038,51.5250505
London,-0.09269885130926268,51.470942550000004
London,-0.16588861509999753,51.521796249999994
London,-0.226219,51.4879295
London,-0.24587808915855278,51.46848105
London,-0.1427969,51.4912532
London,-0.1276474,51.5073219
London,-0.08455,51.479246
London,-0.1122862,51.5225242
London,-0.0873655,51.3971519
London,-0.084763,51.520618
London,-0.1223632,51.5623411
London,-0.08195763648221327,51.5259355
London,-0.1425267,51.5388004
London,-0.097632,51.494564
London,-0.1331794,51.4966379
London,-0.10070535000000577,51.56255655
London,-0.01708646630171397,51.5786381
London,-0.123916,51.513463
London,-0.028461753846153848,51.5892150076923
London,-0.13598243676470556,51.51835465
London,-0.10091696666666668,51.58624155555556
London,-0.12200184558518953,51.5284959
London,-0.1394773,51.4164763
London,-0.17096868840868373,51.52147015
London,-0.18232,51.514089
London,0.019448740589208355,51.5046726
London,-0.176859,51.5115962
London,-0.1673706,51.4716495
London,0.020463508845842134,51.545931499999995
London,-0.13689850313117657,51.54513915
London,-0.0906679,51.5042709
London,,
London,0.0367579,51.547742
London,-0.07361774900678,51.5301704
London,-0.154547,51.515131
London,0.0484523,51.4921451
London,-0.1276474,51.5073219
London,-0.07118520774953276,51.46318385
London,-0.1860126,51.4702466
London,-0.07134061842968414,51.5241368
London,-0.1269,51.5237902
London,-0.16128707690342017,51.4997475
London,-0.050895,51.515482
London,-0.1904648919558391,51.513210900000004
London,-0.21617790304449616,51.54480495
London,-0.121837,51.532188
London,-0.1887064559490909,51.5243501
London,-0.1927035,51.5278735
London,-0.147308,51.513814
London,-0.1276474,51.5073219
London,-0.148765,51.50549
London,-0.1344744,51.5198639
London,,
London,-0.168436,51.520884
London,-0.1467262,51.5053842
London,-0.1276474,51.5073219
London,-0.22231336387829193,51.5033035
London,-0.093999,51.513194
London,-0.12525810067565585,51.5199529
London,-0.1276474,51.5073219
London,-0.1345819345814978,51.5501444
London,-0.028952,51.5688897
London,-0.125791,51.52303
London,-0.19451576003333235,51.4949804
London,0.0434403,51.4917753
London,-0.1331779,51.51248
London,-0.1302812,51.5566799
London,-0.20326,51.540555
London,-0.1713551,51.4873567
London,-0.1290242,51.495406
London,-0.208966102176884,51.516495750000004
London,-0.2489708,51.5880618
London,0.01032808750000018,51.55215715
London,-0.0228223,51.5315326
London,-0.16557809049158617,51.515311999999994
London,-0.1563831,51.4976283
London,-0.1681658,51.5233842
London,-0.214181,51.519948
London,-0.1396485,51.4342982
London,0.0532774,51.4915309
London,-0.099076,51.509648
London,,
London,-0.0370617,51.4546664
London,0.069509,51.49081
London,-0.003938,51.536254
London,-0.1841993769743094,51.629012599999996
London,-0.129356,51.528674
London,-0.017745652839398766,51.497647
London,-0.018688,51.497733
London,-0.136761,51.517279
London,0.0011807,51.5459193
London,-0.2569607,51.5111096
London,-0.102854,51.5771742
London,-0.1276474,51.5073219
London,-0.0162607,51.507213
London,-0.1879731,51.4191173
London,-0.3134249,51.5265201
London,0.0585149,51.5815341
London,-0.1883158029759726,51.4931815
London,-0.19659107912436574,51.49054445
London,-0.1380607,51.5174003
London,-0.1771242,51.5562835
London,-0.233123,51.5064348
London,-0.2453402,51.4985685
London,0.0469075,51.520174
London,-0.1276474,51.5073219
London,-0.1604896,51.5448294
London,-0.1143869,51.5271666
London,0.0457023,51.4896002
London,-0.182078,51.517548
London,-0.091928,51.521097
London,-0.1192622,51.5120671
London,-0.2034952837270975,51.5253364
London,-0.22244193497343728,51.499089350000006
London,-0.1276474,51.5073219
London,-0.1456228,51.49219
London,-0.1304476,51.5091172
London,-0.009138585342462733,51.4819457
London,-0.1276474,51.5073219
London,-0.1457476,51.4917635
London,-0.110193,51.597867
London,-0.169945,51.517849
London,0.0381070001641728,51.530422
London,-0.13969503263250632,51.4931224
London,-0.10355085,51.5799108
London,-0.10179292451371877,51.50518555
London,-0.1276474,51.5073219
London,-0.18601517678263568,51.5178814
London,-0.2000691,51.541226
London,0.0134379,51.568621
London,-0.015379153436426648,51.47961265
London,-0.06877745719538078,51.52028083354732
London,-0.1904648919558391,51.513210900000004
London,-0.1485626,51.4947515
London,-0.1777352929395444,51.5542698
London,-0.1021158057527534,51.52347735
London,-0.06376079863512468,51.51169395
London,0.027236973748739575,51.55261975
London,-0.0367742,51.505659
London,-0.0379579,51.5128104
London,-0.1967114,51.4905306
London,0.0618991,51.4880811
London,-0.3182211805437076,51.50125895
London,-0.2044504,51.4933736
London,-0.2901774,51.5121095
London,-0.1391314256044907,51.5767481
London,-0.2075667,51.4452815
London,-0.018147681058543426,51.5010824
London,-0.1283801,51.5118572
London,-0.106242,51.589077
London,-0.1301938,51.5254172
London,-0.128545,51.495084
London,-0.2291745,51.5306794
London,-0.2106042,51.5616166
London,-0.19289567394124363,51.494512150000006
London,-0.1460686,51.4920413
London,-0.252384,51.547003
London,-0.1034531,51.520983
London,-0.042976,51.514613
London,-0.0978911,51.5221275
London,-0.2018868,51.4953344
London,-0.17415738541055414,51.514923350000004
London,-0.0292379,51.5122395
London,-0.099775,51.551708
London,-0.16626810371805617,51.4606234
London,-0.003035,51.566653
London,-0.046687,51.525411
London,-0.184277,51.494725
London,-0.1422244,51.5781269
London,-0.1208279,51.5322033
London,-0.1276474,51.5073219
London,-0.18599860022850478,51.5017081
London,-0.193903,51.4916123
London,-0.1004836,51.5852537
London,-0.1389581,51.539428
London,-0.2233084,51.4569281
London,-0.20767629016290617,51.48842525
London,-0.031789,51.514036
London,-0.09572195975726189,51.5371527
London,-0.0213288,51.4976257
London,-0.254899,51.467417
London,0.0365063,51.453309
London,-0.1191956,51.5573872
London,-0.0476653,51.519784
London,-0.12022,51.511968
London,-0.121466,51.491839
London,-0.20121294505755702,51.535161099999996
London,-0.186018,51.511297
London,-0.0830634,51.4958554
London,-0.1915852,51.5511608
London,-0.08952848981683266,51.52817865
London,-0.0924479,51.5910199
London,-0.110073,51.559677
London,-0.1276474,51.5073219
London,-0.1013782,51.525619
London,-0.2292401,51.5075499
London,0.03543277098852089,51.5499916
London,-0.1383708,51.4919317
London,-0.0988584,51.4930269
London,-0.1900513,51.493752
London,-0.08598247618803803,51.5519562
London,-0.1458186,51.4492872
London,-0.122292,51.525904
London,-0.06846361071857639,51.51855115
London,-0.1620227,51.4919569
London,-0.0795554,51.5114942
London,-0.1276474,51.5073219
London,,
London,-0.12844846263406284,51.51893045
London,-0.18078647709006232,51.51255114999999
London,-0.0183171,51.5013887
London,-0.13162,51.512245
London,-0.0476997,51.5289323
London,-0.2200904,51.5002781
London,-0.1276474,51.5073219
London,-0.136046,51.519723
London,-0.1953132492346397,51.492924
London,-0.0974628,51.4910622
London,-0.051111,51.523143
London,-0.181921,51.516869
London,-0.155554,51.51256
London,-0.09511,51.586808
London,-0.19909,51.4350663
London,-0.106466,51.506841
London,-0.0330219,51.4922785
London,-0.016274332692061008,51.51512555
London,0.105491,51.4848742
London,-0.072028,51.520161
London,-0.0788503,51.5189428
London,-0.088478,51.511438
London,-0.19014501910619186,51.49291575
London,-0.16215904464692574,51.519429
London,-0.1158812,51.5297391
London,,
London,-0.14154,51.493716
London,-0.18587264861244082,51.51182115
London,-0.1276474,51.5073219
London,-0.050895,51.515482
London,-0.149063,51.516595
London,0.016116,51.508606
London,-0.028399284615384615,51.589096969230766
London,-0.1276474,51.5073219
London,-0.2341276,51.5335676
London,-0.1033858,51.5303894
London,-0.1274499,51.5806902
London,-0.160571,51.540931
London,-0.17322840838855308,51.522501199999994
London,-0.13969503263250632,51.4931224
